config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_mv_out_er_rods_nocov,nhi_er_ili,pre_covid,3,755.2283481307019,951.9913665173101,0.14373530962013595,0.2643873682840164,0.8725490196078431,0.6568627450980392,102,
tfm_mv_out_er_rods_nocov,nhi_er_ili,pre_covid,4,846.4092853474801,1090.2417741530012,0.16549475729780366,0.3051199694881721,0.8514851485148515,0.6237623762376238,101,
tfm_mv_out_er_rods_nocov,nhi_out_ili,pre_covid,1,3621.565984742255,4226.027944711538,0.06402485935510863,0.15466726464423414,0.8173076923076923,0.6153846153846154,104,
tfm_mv_out_er_rods_nocov,nhi_out_ili,pre_covid,2,4874.280562297735,6019.807228458738,0.09154942005444032,0.22026446056902424,0.8252427184466019,0.6407766990291263,103,
tfm_mv_out_er_rods_nocov,nhi_out_ili,pre_covid,3,5728.212838711874,7284.073069852941,0.11125281594597516,0.26756012817514685,0.8725490196078431,0.6078431372549019,102,
tfm_mv_out_er_rods_nocov,nhi_out_ili,pre_covid,4,6286.88783604923,7944.714573019802,0.12233415881943818,0.29340941018347305,0.8712871287128713,0.7227722772277227,101,
tfm_mv_out_er_rods_nocov,rods_ili,pre_covid,1,1056.7614047058628,1261.4706186147837,0.09315067458769556,0.23488050392028506,0.7692307692307693,0.5769230769230769,104,
tfm_mv_out_er_rods_nocov,rods_ili,pre_covid,2,1301.5002608380528,1507.3674340109224,0.11164721182143576,0.2798936001640067,0.8155339805825242,0.5922330097087378,103,
tfm_mv_out_er_rods_nocov,rods_ili,pre_covid,3,1297.77518041939,1515.8050704656862,0.11241165702408737,0.28407125043206477,0.8235294117647058,0.6862745098039216,102,
tfm_mv_out_er_rods_nocov,rods_ili,pre_covid,4,1372.6003177856849,1692.6839418316831,0.12597743394442615,0.3178592773013456,0.8217821782178217,0.6039603960396039,101,
tfm_mv_out_er_rods_sev,nhi_er_ili,pre_covid,1,408.3875128330329,514.6698960524338,0.07736007675852413,0.14131994880803,0.7019230769230769,0.4807692307692308,104,
tfm_mv_out_er_rods_sev,nhi_er_ili,pre_covid,2,532.3563296946636,694.8334486878034,0.10472811898544232,0.19232099253203097,0.8252427184466019,0.5048543689320388,103,
tfm_mv_out_er_rods_sev,nhi_er_ili,pre_covid,3,549.312002623315,697.4389217601102,0.10530200470940977,0.1972180021208323,0.8823529411764706,0.6078431372549019,102,
tfm_mv_out_er_rods_sev,nhi_er_ili,pre_covid,4,679.226382818946,852.5131642558787,0.12940841431371314,0.23980235450397308,0.8316831683168316,0.6336633663366337,101,
