config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_cov_season_hol,nhi_out_ili,covid,2,2412.0129467445154,2972.173007066083,0.10733961197673995,0.1194719246884718,0.7197452229299363,0.5668789808917197,157,
tfm_cov_season_hol,nhi_out_ili,covid,3,3470.481523686306,4356.999763634554,0.1573524363822077,0.17546928578280077,0.7770700636942676,0.5414012738853503,157,
tfm_cov_season_hol,nhi_out_ili,covid,4,4635.67245914057,5768.234636246019,0.2083189862008168,0.2327019671951518,0.7197452229299363,0.5031847133757962,157,
tfm_cov_cny_hol,nhi_out_ili,post_covid,1,4220.813274204094,5322.428508015422,0.0652706435260242,0.2103147783251323,0.7402597402597403,0.5454545454545454,154,
tfm_cov_cny_hol,nhi_out_ili,post_covid,2,5923.867317708334,7560.122290826613,0.09272385529695445,0.2993790651237132,0.7935483870967742,0.6064516129032258,155,
tfm_cov_cny_hol,nhi_out_ili,post_covid,3,8252.940518997062,10553.877391326121,0.1294925763037211,0.41842491777628166,0.8141025641025641,0.6025641025641025,156,
tfm_cov_cny_hol,nhi_out_ili,post_covid,4,9863.315063804848,12738.922994625796,0.15636034124178125,0.5066127847004365,0.8280254777070064,0.5605095541401274,157,
tfm_cov_hol,nhi_out_ili,post_covid,1,4287.385757688493,5373.864130986201,0.0659014150256148,0.2120272871281449,0.7532467532467533,0.564935064935065,154,
tfm_cov_hol,nhi_out_ili,post_covid,2,5936.226836357527,7429.488923891129,0.091121655101413,0.2942418020458228,0.7870967741935484,0.5870967741935483,155,
tfm_cov_hol,nhi_out_ili,post_covid,3,8256.627412471065,10493.841195913461,0.1287559520918605,0.4162188281301482,0.8205128205128205,0.6025641025641025,156,
tfm_cov_hol,nhi_out_ili,post_covid,4,9956.919146154016,12849.245334892516,0.15771446189844693,0.5106205589501925,0.7898089171974523,0.5668789808917197,157,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,post_covid,1,4514.660823638168,5625.866730925325,0.06899180352843585,0.22208660292462634,0.7467532467532467,0.5064935064935064,154,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,post_covid,2,6232.801053147402,7964.7812752016125,0.09768694182762187,0.31538081182719957,0.8129032258064516,0.5548387096774193,155,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,post_covid,3,8671.144802239138,11134.608348357371,0.13661795259690285,0.44122868354964084,0.7948717948717948,0.532051282051282,156,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,post_covid,4,10276.414500950992,13238.004179936306,0.16248617342362467,0.5261136895650287,0.7707006369426752,0.535031847133758,157,
tfm_cov_season_cny_hol_sym,nhi_out_ili,post_covid,1,4332.215165606963,5565.567446225649,0.06825233410943293,0.22030588982359123,0.7922077922077922,0.564935064935065,154,
tfm_cov_season_cny_hol_sym,nhi_out_ili,post_covid,2,6144.440010220655,7876.392212701613,0.09660286218898585,0.3117149195555462,0.832258064516129,0.6193548387096774,155,
tfm_cov_season_cny_hol_sym,nhi_out_ili,post_covid,3,8532.23002136752,11119.620004507211,0.13643405058745953,0.44063907968999944,0.8076923076923077,0.6410256410256411,156,
tfm_cov_season_cny_hol_sym,nhi_out_ili,post_covid,4,10040.438030232663,13117.702229299362,0.16100956083545065,0.5209548299335377,0.8471337579617835,0.6242038216560509,157,
tfm_cov_season_hol,nhi_out_ili,post_covid,1,4280.3507096636,5372.321365158279,0.06588249559471089,0.21215398980021202,0.7857142857142857,0.5909090909090909,154,
tfm_cov_season_hol,nhi_out_ili,post_covid,2,6034.767655689964,7601.954322076613,0.0932369193802047,0.3009774497733635,0.832258064516129,0.6064516129032258,155,
tfm_cov_season_hol,nhi_out_ili,post_covid,3,8506.03523109197,10950.72906650641,0.13436181477637743,0.43395441236443444,0.8141025641025641,0.6410256410256411,156,
tfm_cov_season_hol,nhi_out_ili,post_covid,4,10216.983177138625,13134.236825736465,0.16121251010693075,0.5211873071649314,0.8280254777070064,0.6242038216560509,157,
